,G0000,G0001,G0002,G0003,G0004,G0005,G0006,G0007,G0008,G0009,G0010,G0011,G0012,G0013,G0014,G0015,G0016,G0017,G0018,G0019,G0020,G0021,G0022,G0023,G0024,G0025,G0026,G0027,G0028,G0029,G0030,G0031,G0032,G0033,G0034,G0035,G0036,G0037,G0038,G0039,G0040,G0041,G0042,G0043,G0044,G0045,G0046,G0047,G0048,G0049,G0050,G0051,G0052,G0053,G0054,G0055,G0056,G0057,G0058,G0059,G0060,G0061,G0062,G0063,G0064,G0065,G0066,G0067,G0068,G0069,G0070,G0071,G0072,G0073,G0074,G0075,G0076,G0077,G0078,G0079,G0080,G0081,G0082,G0083,G0084,G0085,G0086,G0087,G0088,G0089,G0090,G0091,G0092,G0093,G0094,G0095,G0096,G0097,G0098,G0099,G0100,G0101,G0102,G0103,G0104,G0105,G0106,G0107,G0108,G0109,G0110,G0111,G0112,G0113,G0114,G0115,G0116,G0117,G0118,G0119,G0120,G0121,G0122,G0123,G0124,G0125,G0126,G0127,G0128,G0129,G0130,G0131,G0132,G0133,G0134,G0135,G0136,G0137,G0138,G0139,G0140,G0141,G0142,G0143,G0144,G0145,G0146,G0147,G0148,G0149,G0150,G0151,G0152,G0153,G0154,G0155,G0156,G0157,G0158,G0159,G0160,G0161,G0162,G0163,G0164,G0165,G0166,G0167,G0168,G0169,G0170,G0171,G0172,G0173,G0174,G0175,G0176,G0177,G0178,G0179,G0180,G0181,G0182,G0183,G0184,G0185,G0186,G0187,G0188,G0189,G0190,G0191,G0192,G0193,G0194,G0195,G0196,G0197,G0198,G0199
SIM-0065-TP,0.42825997,0.01,0.38025245,0.26220065,0.01,0.01,0.36503088,0.71285117,0.01,0.39040285,0.01,0.01,0.01,0.29194376,0.31872168,0.01,0.01,0.01,0.1326968,0.01,0.01,0.53856,0.99,0.8016727,0.5845433,0.5451138,0.01,0.9867208,0.99,0.99,0.26468575,0.01,0.99,0.9236634,0.99,0.01,0.91620815,0.082959175,0.19491744,0.3966626,0.99,0.384157,0.01,0.75954187,0.52037275,0.22985832,0.01,0.67179996,0.35405982,0.99,0.01,0.63067704,0.99,0.5717138,0.78522784,0.1701837,0.94456035,0.23677695,0.01,0.45693907,0.99,0.42531607,0.41974866,0.01,0.99,0.49926054,0.99,0.99,0.92193365,0.01,0.01,0.6588172,0.27992633,0.01,0.99,0.01,0.7352375,0.02652347,0.74920624,0.99,0.99,0.65461713,0.22223969,0.75569123,0.7186654,0.47667733,0.79486024,0.99,0.01,0.15748829,0.1826269,0.01,0.049909055,0.6738703,0.99,0.6301757,0.7535873,0.22402093,0.99,0.39798713,0.35903934,0.01,0.01,0.99,0.31424582,0.99,0.4860622,0.99,0.01,0.99,0.7881768,0.01,0.40139177,0.99,0.99,0.57649934,0.3084032,0.01,0.76266223,0.01,0.015495107,0.21038197,0.7846422,0.99,0.99,0.612479,0.01,0.7608318,0.99,0.99,0.45749825,0.01,0.6073062,0.99,0.39662877,0.50624996,0.20899522,0.99,0.1728931,0.13026777,0.43502003,0.62898195,0.99,0.9736906,0.01,0.010743856,0.07248548,0.99,0.99,0.6510997,0.61110604,0.01,0.36861998,0.01,0.8426507,0.5661605,0.01,0.36825186,0.99,0.01,0.16132878,0.62411463,0.23521131,0.01,0.47375968,0.01,0.6765299,0.72132117,0.99,0.118638106,0.01,0.24130364,0.99,0.7831854,0.6773281,0.56512195,0.64084166,0.49544442,0.01,0.07438487,0.58036536,0.3763944,0.01,0.3719637,0.25346386,0.01,0.72317004,0.99,0.01,0.9244836,0.34710377,0.01,0.12719852,0.99,0.01,0.47229016,0.4337979,0.99,0.99,0.033728793
SIM-0066-TP,0.58595943,0.12402061,0.21313936,0.7366506,0.01,0.123135716,0.5763387,0.14611855,0.25360346,0.01,0.01,0.9644083,0.08827421,0.01,0.01,0.30717006,0.99,0.3190438,0.01,0.01,0.10066643,0.01,0.01,0.99,0.01,0.01,0.4865112,0.03683874,0.27661142,0.54766667,0.29854998,0.01,0.2805558,0.38608685,0.63159335,0.1235095,0.17594475,0.47028354,0.35981098,0.28113583,0.28456262,0.01,0.01,0.01,0.01,0.37933776,0.01,0.01,0.42613497,0.99,0.23695955,0.9380096,0.95048225,0.01,0.99,0.01,0.5640509,0.01,0.10639289,0.01,0.99,0.14794943,0.40638697,0.01,0.99,0.8677299,0.99,0.99,0.5199332,0.92894554,0.5848795,0.6839639,0.9150256,0.92320275,0.99,0.99,0.99,0.99,0.99,0.92625225,0.99,0.36728954,0.06857005,0.75367004,0.99,0.93614805,0.99,0.99,0.51116556,0.7770951,0.21267536,0.5026145,0.99,0.99,0.99,0.29426128,0.7008319,0.01,0.99,0.7220197,0.87533456,0.11962567,0.22456123,0.793931,0.6523806,0.99,0.08923864,0.6968354,0.01,0.99,0.28700528,0.01,0.021934152,0.99,0.020159543,0.35789552,0.29240897,0.32584828,0.14241198,0.01,0.01,0.6084455,0.19747186,0.65293896,0.46767014,0.9133256,0.63691986,0.15666607,0.01,0.99,0.01,0.37924036,0.45026648,0.24777482,0.4952079,0.99,0.8653735,0.7262466,0.99,0.01,0.01,0.4977206,0.99,0.91655344,0.01,0.17033832,0.01,0.6691392,0.99,0.99,0.63691074,0.30370992,0.69219655,0.6932006,0.99,0.01,0.98711,0.27967536,0.99,0.2370373,0.99,0.5321447,0.01,0.57617176,0.99,0.11185333,0.01,0.7277715,0.44683442,0.20042628,0.33293343,0.8572465,0.01,0.913732,0.95036244,0.99,0.34155148,0.8729465,0.7268314,0.45748746,0.99,0.01,0.01,0.8971564,0.35942125,0.09111112,0.7337646,0.99,0.7873204,0.4147744,0.99,0.18837546,0.69380736,0.25351924,0.01,0.99,0.7213328,0.99,0.01,0.20955022
SIM-0067-TP,0.30276754,0.07428071,0.01,0.01,0.6135113,0.06153129,0.01,0.99,0.99,0.01,0.01,0.5160138,0.01,0.01,0.57741344,0.01,0.49548703,0.01,0.29359818,0.7281618,0.01,0.13973725,0.01,0.39936346,0.01,0.72297704,0.01,0.29982355,0.97717667,0.99,0.62715554,0.288127,0.52821696,0.99,0.3506997,0.01,0.99,0.7131462,0.3186967,0.7932372,0.5248058,0.01,0.51239383,0.67455864,0.01,0.01,0.35393888,0.01,0.68640566,0.5163715,0.05225201,0.99,0.99,0.01,0.99,0.01,0.99,0.2631935,0.01,0.51252973,0.99,0.8006742,0.5241282,0.99,0.7036141,0.85835814,0.6424258,0.9475473,0.5445852,0.5972692,0.60613346,0.01,0.78349066,0.0799323,0.66722834,0.08072452,0.99,0.99,0.54056895,0.01,0.99,0.01,0.2727163,0.99,0.27021486,0.6349547,0.7967429,0.054575473,0.01,0.5235342,0.107575476,0.46036395,0.25557044,0.99,0.01,0.18509841,0.84977925,0.3747464,0.80257213,0.41413718,0.14256707,0.7903564,0.01,0.99,0.99,0.01,0.5450512,0.06905967,0.01,0.99,0.57773554,0.6941435,0.117072284,0.7246187,0.19724393,0.25738215,0.1759068,0.94862294,0.29776248,0.3109951,0.3239597,0.28456062,0.39642972,0.5942127,0.14059305,0.8091729,0.8613808,0.6257005,0.097016096,0.6578458,0.17175213,0.0694779,0.01,0.99,0.99,0.20600095,0.945703,0.99,0.13954526,0.01,0.99,0.7247835,0.27957016,0.46880424,0.4162704,0.99,0.24483761,0.8530272,0.99,0.99,0.99,0.30338222,0.663847,0.01,0.73265815,0.51171666,0.56354696,0.99,0.99,0.6797769,0.3157561,0.99,0.24396172,0.9214178,0.99,0.30810913,0.01,0.99,0.5868771,0.57417786,0.737443,0.43870318,0.99,0.62978154,0.99,0.3289664,0.6371093,0.7757756,0.34884074,0.4571053,0.32835624,0.01,0.44464958,0.6542701,0.01,0.41796988,0.6173769,0.6841524,0.01,0.74856013,0.6307485,0.8500382,0.01,0.01,0.01,0.833593,0.99,0.7270224,0.01,0.030125797
SIM-0068-TP,0.01,0.6335574,0.20805158,0.01,0.8747902,0.9018889,0.20023128,0.57072306,0.01,0.01,0.01,0.44489372,0.09896563,0.7718154,0.22861725,0.5786617,0.89927226,0.3396452,0.01,0.01,0.99,0.01,0.01,0.9138307,0.01,0.4710815,0.5155931,0.99,0.99,0.99,0.5866265,0.01,0.3708623,0.40885988,0.99,0.070188835,0.8609347,0.99,0.3248439,0.19628075,0.99,0.01,0.60801697,0.99,0.08913463,0.56002426,0.99,0.028274536,0.99,0.42978686,0.99,0.46988472,0.6064322,0.99,0.99,0.59434897,0.35835904,0.6737524,0.6207243,0.01,0.99,0.01,0.01,0.01,0.99,0.01,0.583758,0.109680355,0.8128925,0.01,0.01,0.4238261,0.730402,0.62015986,0.44172946,0.9179525,0.4063772,0.33794588,0.16579908,0.27155098,0.18611294,0.5075734,0.01,0.13352449,0.01,0.10891992,0.99,0.99,0.858671,0.01,0.01,0.99,0.5407574,0.1967662,0.99,0.17729278,0.8777957,0.01,0.6441791,0.99,0.01,0.790877,0.01,0.8277316,0.99,0.15183526,0.7448653,0.85048044,0.26180613,0.73179555,0.01,0.66068685,0.6084923,0.01,0.99,0.01,0.01,0.1253866,0.032975227,0.06625356,0.01,0.54644614,0.99,0.49525505,0.01,0.15109342,0.5400888,0.01,0.01,0.01,0.41134736,0.99,0.01,0.88747096,0.01,0.01,0.99,0.99,0.82429004,0.8032018,0.3841066,0.6558226,0.7093549,0.78319377,0.99,0.12715924,0.57388467,0.6451385,0.99,0.99,0.99,0.9153421,0.99,0.98527193,0.99,0.01,0.49248284,0.01,0.99,0.4199733,0.051075667,0.01,0.23119818,0.4625358,0.6626001,0.01,0.31334445,0.7593457,0.01,0.62754047,0.541321,0.01,0.48028523,0.99,0.99,0.99,0.01,0.99,0.01,0.42435682,0.9897449,0.83792984,0.99,0.99,0.16269374,0.52256143,0.88124543,0.53658897,0.4869629,0.99,0.99,0.99,0.01,0.2232794,0.3716687,0.99,0.38863117,0.875712,0.6170174,0.01
SIM-0069-TP,0.5351856,0.8524784,0.4502217,0.01,0.28305483,0.46485776,0.01,0.9576988,0.38779,0.01,0.01,0.4252226,0.20082343,0.01,0.162898,0.19846393,0.99,0.7867279,0.723819,0.01,0.17346334,0.99,0.01,0.46743813,0.31444588,0.99,0.34798646,0.8211367,0.99,0.01,0.47565702,0.124625,0.99,0.99,0.68868154,0.022487521,0.99,0.25388837,0.01,0.99,0.6235603,0.25150186,0.99,0.058830082,0.238556,0.01,0.62144303,0.06504008,0.2482847,0.99,0.1936353,0.27181178,0.20817852,0.43103084,0.01,0.29887778,0.99,0.9660779,0.30843747,0.30952272,0.19183862,0.19134153,0.12923768,0.01,0.99,0.01,0.23560417,0.09222466,0.01,0.75401264,0.5184563,0.6373962,0.7702675,0.2849638,0.99,0.01,0.99,0.5881393,0.9691819,0.9123846,0.99,0.9239448,0.01,0.7026613,0.47169736,0.4657225,0.99,0.99,0.015568107,0.99,0.23140395,0.10016458,0.3648802,0.99,0.2822989,0.2213147,0.99,0.189136,0.99,0.67426574,0.91302156,0.66152453,0.99,0.99,0.01,0.8598469,0.5531924,0.61364704,0.017404243,0.5850913,0.01,0.6111054,0.99,0.37253886,0.68822175,0.01,0.01,0.30515563,0.6509432,0.8240471,0.01,0.3072681,0.932832,0.01,0.99,0.38822633,0.785118,0.3179932,0.5034771,0.99,0.29292566,0.6270979,0.5720386,0.08629626,0.2076807,0.45391414,0.01,0.89112085,0.9473444,0.99,0.99,0.99,0.23780227,0.25003418,0.99,0.58337986,0.50127846,0.2520042,0.54376364,0.99,0.01,0.01,0.99,0.08482039,0.99,0.99,0.01,0.01,0.63539577,0.01,0.31180963,0.63632035,0.4017427,0.3742406,0.99,0.44709608,0.671039,0.99,0.01,0.7547646,0.5917673,0.01,0.1836163,0.99,0.51254195,0.92298293,0.7881577,0.6623511,0.23202854,0.37832177,0.01,0.01,0.01,0.49661595,0.01,0.27443504,0.99,0.99,0.01,0.43820712,0.99,0.56529856,0.15099585,0.1708234,0.20517181,0.01,0.7096885,0.99,0.025982514,0.01
SIM-0070-TP,0.9309052,0.30561936,0.71104634,0.01,0.01,0.53306234,0.8825619,0.01,0.01,0.01,0.01,0.30145764,0.420185,0.01,0.99,0.01,0.99,0.80451006,0.5730716,0.99,0.01,0.29381102,0.01,0.7977973,0.81037056,0.970324,0.49261874,0.01,0.885565,0.29815722,0.19455546,0.736954,0.99,0.99,0.6923464,0.6992697,0.7876013,0.46758142,0.01,0.01,0.01,0.21757327,0.01,0.01,0.12659955,0.6067285,0.661386,0.32710683,0.8043229,0.45583048,0.5054236,0.80922043,0.7651939,0.84604937,0.99,0.09270301,0.7357555,0.46512875,0.01,0.72080076,0.47522306,0.5505084,0.3134566,0.910251,0.9861568,0.71462494,0.53247166,0.01,0.20269316,0.01,0.01,0.01,0.32135582,0.58868873,0.99,0.06480552,0.9007753,0.5718917,0.99,0.8089154,0.47522315,0.5698044,0.8815187,0.01,0.01,0.08592355,0.26903144,0.75377053,0.01,0.4785734,0.15046448,0.47903696,0.97381485,0.99,0.99,0.6906619,0.70402825,0.01,0.4695678,0.01,0.3151747,0.33905786,0.69328296,0.99,0.99,0.99,0.09507865,0.29889888,0.21058498,0.5037823,0.21941245,0.71304303,0.5982826,0.6195412,0.3811561,0.47197226,0.7233131,0.041977346,0.01,0.8104964,0.99,0.43981525,0.1629212,0.9654616,0.8239651,0.50234973,0.913486,0.022209883,0.01,0.75246084,0.41075343,0.44748738,0.99,0.01,0.29995018,0.99,0.2543407,0.30422786,0.01,0.6728206,0.64327556,0.99,0.020789921,0.44077772,0.7115831,0.41457972,0.01,0.7280183,0.40183994,0.01,0.84355956,0.586238,0.99,0.08433324,0.99,0.99,0.99,0.5645749,0.96598935,0.01,0.27122653,0.01,0.01,0.99,0.18263727,0.01,0.99,0.4487049,0.781813,0.01,0.36771548,0.79367876,0.01,0.78211033,0.99,0.35806635,0.46975434,0.6579559,0.9315965,0.99,0.99,0.34024668,0.21204904,0.7405301,0.11487993,0.01,0.7457482,0.99,0.01,0.27896085,0.6012814,0.39944863,0.99,0.01,0.20964701,0.7071535,0.29640025,0.45161018,0.01,0.99
SIM-0071-TP,0.71669126,0.06318174,0.8829334,0.6143882,0.54524565,0.19845206,0.19803092,0.097581014,0.01,0.18493745,0.01,0.78037,0.01,0.01,0.7794734,0.037258193,0.99,0.51647973,0.99,0.4948646,0.55642587,0.6260525,0.08177774,0.02744478,0.63078725,0.99,0.01,0.7769669,0.08131719,0.7125889,0.52322537,0.77451444,0.99,0.99,0.99,0.096445814,0.99,0.45326874,0.01,0.01,0.99,0.01,0.01,0.99,0.11927882,0.31753153,0.33684307,0.17326568,0.99,0.99,0.5380568,0.99,0.99,0.44895673,0.99,0.46424657,0.9634563,0.99,0.41001278,0.20157923,0.32790804,0.01,0.01,0.44270137,0.99,0.8012732,0.27729732,0.84496975,0.12857473,0.47313467,0.01,0.41659278,0.01,0.01,0.7810762,0.23284844,0.01,0.5865109,0.7978445,0.99,0.3478779,0.37715304,0.01,0.01,0.064839184,0.17398053,0.36661297,0.99,0.01,0.23232827,0.35899708,0.31921366,0.63380164,0.99,0.08444607,0.01,0.99,0.060915187,0.99,0.99,0.6613738,0.01,0.18857719,0.99,0.7282213,0.8192354,0.01,0.24967101,0.25076783,0.14387006,0.737892,0.5036109,0.01,0.33608103,0.70931256,0.15381435,0.99,0.71245766,0.01,0.01,0.07386744,0.38556558,0.8399559,0.99,0.99,0.38652825,0.8967244,0.63984084,0.01,0.01,0.4256868,0.01,0.01,0.13688973,0.38984996,0.99,0.5589893,0.39216048,0.01,0.8511332,0.36725208,0.45510232,0.99,0.01,0.25836936,0.26601198,0.22909966,0.96474177,0.99,0.99,0.75406647,0.4585333,0.5699874,0.5791994,0.67475283,0.5189269,0.44752705,0.22692524,0.92789215,0.01,0.99,0.01,0.4579944,0.10819435,0.99,0.5536167,0.7607138,0.99,0.30410966,0.6637362,0.2175569,0.39822495,0.01,0.87647897,0.87066555,0.99,0.013394237,0.99,0.01,0.52674794,0.7566062,0.37762904,0.01,0.6409559,0.01,0.99,0.4514897,0.817296,0.21310872,0.37112337,0.19171405,0.5493101,0.122187406,0.015483111,0.01,0.85645604,0.45786047,0.4885907,0.01,0.4623577
SIM-0072-TP,0.01,0.24663466,0.34409577,0.01,0.99,0.47980252,0.4607476,0.8385969,0.9466928,0.46338406,0.10736403,0.017471164,0.01,0.01,0.17007604,0.5378761,0.79347384,0.8708335,0.01,0.3164677,0.763644,0.01,0.37043792,0.99,0.30459094,0.01,0.27741912,0.01,0.5317321,0.11220819,0.94892335,0.79034495,0.99,0.99,0.5782659,0.23155814,0.99,0.90229976,0.4889354,0.18683472,0.44058996,0.01,0.99,0.01,0.7933567,0.7573991,0.01,0.9127456,0.70540404,0.06459153,0.37071192,0.48638588,0.7008922,0.07425171,0.32995677,0.01,0.99,0.7949859,0.75043106,0.01,0.84327495,0.01,0.01,0.99,0.99,0.01,0.0804289,0.01,0.01,0.15819605,0.20051043,0.65889996,0.90829647,0.01,0.99,0.047092363,0.8881924,0.5141344,0.8734313,0.99,0.27571663,0.01,0.01,0.03336169,0.24292427,0.17582011,0.5791783,0.99,0.14926098,0.6394774,0.4259046,0.6404394,0.99,0.99,0.58790666,0.01,0.96302783,0.01,0.36956698,0.7642297,0.99,0.5366053,0.22806013,0.3932269,0.99,0.69897485,0.4640236,0.835514,0.01,0.48031765,0.012527168,0.23253244,0.096137226,0.01,0.99,0.55317175,0.0952833,0.86742866,0.63399136,0.033477202,0.01,0.49318397,0.99,0.44960836,0.99,0.50184435,0.8903662,0.3519207,0.01,0.20977738,0.4197631,0.67016006,0.3579702,0.49421382,0.01,0.99,0.99,0.32347956,0.01,0.01,0.6546756,0.7975562,0.14841825,0.5810554,0.01,0.7859875,0.31903642,0.14863503,0.625615,0.63610804,0.68543553,0.99,0.99,0.43137634,0.67631054,0.21099153,0.01,0.14804049,0.34808883,0.7536237,0.22412875,0.740847,0.01,0.013373464,0.99,0.25056326,0.9228424,0.73834884,0.7925043,0.54527676,0.01,0.06701137,0.89930594,0.35697585,0.0501737,0.648293,0.6091372,0.4198914,0.99,0.99,0.01,0.01,0.01,0.8505752,0.01,0.01,0.99,0.22710818,0.01,0.01,0.99,0.73238623,0.31165248,0.01,0.58108807,0.99,0.3291794,0.01,0.84138477,0.01
SIM-0073-TP,0.11711189,0.01,0.21584043,0.01,0.99,0.01,0.7349101,0.41335568,0.01,0.29883063,0.01,0.06628439,0.01,0.85874474,0.01,0.95407164,0.560917,0.2553699,0.28380653,0.01,0.2625279,0.01,0.40576965,0.8096741,0.5440577,0.99,0.28164434,0.4779526,0.023204207,0.99,0.47475332,0.40976077,0.81062466,0.38511324,0.99,0.21389116,0.9286853,0.03994876,0.64009076,0.5088737,0.8717838,0.5610091,0.41150045,0.42182255,0.01,0.27324834,0.11264786,0.01,0.99,0.99,0.01,0.97448295,0.39473817,0.5105237,0.3696938,0.01,0.99,0.99,0.99,0.06382858,0.08979577,0.58384645,0.7562061,0.5285527,0.34953886,0.01,0.99,0.18193877,0.01,0.99,0.99,0.98108524,0.41005194,0.01,0.99,0.8942808,0.4849534,0.61383593,0.7615425,0.01,0.09118909,0.01,0.53445476,0.3359363,0.99,0.01,0.01,0.99,0.01,0.2879813,0.76080894,0.040133268,0.44996673,0.75911856,0.49452466,0.48606813,0.01,0.039822437,0.99,0.99,0.01,0.33887994,0.15177077,0.8346247,0.072057635,0.99,0.96137375,0.99,0.01,0.01,0.99,0.5364678,0.4314218,0.71350724,0.15504932,0.4066813,0.46655124,0.96011686,0.9078415,0.6655405,0.30269367,0.99,0.6318902,0.17576224,0.18417785,0.25943756,0.7238637,0.01,0.35165578,0.15420806,0.01,0.01,0.42282426,0.86119354,0.01,0.01,0.99,0.99,0.99,0.99,0.39915624,0.6624452,0.99,0.99,0.9084034,0.8297748,0.01,0.5606297,0.99,0.99,0.01,0.25066873,0.99,0.57916915,0.8608505,0.6012938,0.15090469,0.01,0.35680017,0.6496166,0.44326183,0.72083056,0.51174,0.99,0.9214753,0.52355105,0.84538025,0.31151652,0.28500077,0.51785,0.9195087,0.921252,0.16197531,0.97974247,0.83179414,0.99,0.5369935,0.8479292,0.6464952,0.29773897,0.01,0.01,0.35666835,0.54714525,0.32321274,0.70342016,0.815513,0.7171507,0.43978745,0.8932092,0.7022563,0.7454735,0.4529595,0.53988934,0.01,0.99,0.99,0.01,0.4209829,0.19078578
SIM-0074-TP,0.32054028,0.4534793,0.01,0.9354968,0.9692333,0.6442236,0.01,0.6167106,0.01,0.01,0.01,0.01,0.33066607,0.01,0.01,0.01,0.99,0.99,0.16851172,0.01,0.012002081,0.5551184,0.01,0.99,0.587028,0.3441201,0.01,0.99,0.46809974,0.8010873,0.4049155,0.01,0.77396244,0.06906617,0.5349461,0.4111726,0.99,0.6005357,0.01,0.24690074,0.31649077,0.01,0.50008446,0.01,0.3743851,0.01,0.01,0.67584974,0.8470382,0.01,0.01,0.99,0.49371472,0.15555087,0.89155346,0.20748726,0.40315562,0.64369893,0.4764278,0.99,0.7660853,0.19068594,0.42255557,0.053265154,0.3614529,0.48844722,0.99,0.99,0.50013787,0.48398352,0.5001941,0.23957896,0.11219853,0.01,0.99,0.85659885,0.99,0.7587688,0.99,0.4366694,0.19630754,0.25861698,0.9073559,0.01,0.01,0.7150027,0.98972785,0.01,0.7128545,0.01,0.61684805,0.01,0.01,0.99,0.99,0.1390296,0.99,0.01,0.28963274,0.5165544,0.06359844,0.3151179,0.01,0.99,0.73865306,0.99,0.36390483,0.726416,0.5190252,0.85320485,0.2352409,0.01,0.70151746,0.91713583,0.82356757,0.01,0.01,0.6497565,0.49590012,0.8903496,0.01,0.08730614,0.01,0.95498216,0.99,0.99,0.690161,0.8216611,0.4921447,0.8571979,0.378171,0.43826184,0.99,0.5886458,0.2924777,0.6570037,0.4780716,0.7848128,0.5268598,0.99,0.8750013,0.99,0.5275455,0.5894531,0.72429657,0.48832235,0.99,0.01,0.99,0.99,0.99,0.99,0.99,0.05366987,0.39498448,0.12429848,0.01,0.63095164,0.99,0.36166766,0.7268818,0.51403844,0.5227753,0.01,0.85149246,0.01,0.7416586,0.8981208,0.040008843,0.01,0.20769715,0.01,0.01,0.35779768,0.17882985,0.98207164,0.01,0.01,0.4636986,0.01,0.99,0.17503932,0.01,0.80441904,0.2734889,0.11342094,0.99,0.40354598,0.99,0.5664949,0.8830791,0.01,0.11555916,0.19603842,0.01,0.87758875,0.50447017,0.01,0.5505149,0.9732731
SIM-0075-TP,0.01,0.01,0.7418904,0.6631524,0.32862476,0.5300745,0.51150596,0.99,0.01,0.082200825,0.4390566,0.01,0.76602876,0.09323308,0.7190387,0.99,0.37138468,0.2898968,0.02617082,0.01,0.99,0.20483102,0.99,0.68229824,0.46732602,0.87878793,0.13264126,0.49111935,0.99,0.61772424,0.24195862,0.9587016,0.99,0.99,0.52346003,0.01,0.5446369,0.9689194,0.01,0.01,0.29170802,0.01,0.9056345,0.99,0.09544662,0.3699051,0.01,0.112828076,0.99,0.46912527,0.01,0.99,0.24611998,0.99,0.99,0.130447,0.99,0.01,0.01,0.01,0.99,0.124071635,0.19946155,0.01,0.65773934,0.01,0.3672627,0.12133443,0.22489977,0.01,0.13806763,0.01,0.99,0.41119894,0.66384244,0.22654404,0.99,0.11783135,0.7510346,0.01,0.81418836,0.01,0.24896987,0.62414545,0.9128797,0.99,0.40582055,0.99,0.47748953,0.50209224,0.3130346,0.25051388,0.99,0.99,0.42130217,0.01,0.99,0.8038651,0.9650841,0.99,0.890068,0.08598393,0.2885619,0.99,0.25234935,0.99,0.39012536,0.5885737,0.99,0.01,0.44905335,0.23213074,0.6599054,0.01644659,0.6670363,0.23113978,0.6258423,0.8710498,0.01,0.13243932,0.119929716,0.2903213,0.35990146,0.027263552,0.01,0.7162563,0.01,0.6283971,0.01,0.91700596,0.32640484,0.13632685,0.3115476,0.2759617,0.16398263,0.99,0.01,0.33753356,0.99,0.99,0.99,0.7003246,0.01,0.01,0.4514544,0.7688742,0.38285214,0.5235238,0.99,0.8507065,0.28261226,0.015463591,0.99,0.8754672,0.2410624,0.2940085,0.5261718,0.01,0.9561833,0.01,0.01,0.99,0.06767841,0.6132684,0.13356823,0.88791615,0.99,0.03414893,0.31552908,0.88683486,0.34645623,0.40038753,0.01,0.47259212,0.99,0.42295298,0.16850157,0.01,0.99,0.01,0.99,0.01,0.66759765,0.8711729,0.01,0.01,0.5403242,0.6964798,0.01,0.99,0.54788345,0.15618968,0.9617733,0.6999567,0.01,0.99,0.77979314,0.12253916,0.01,0.7449934
SIM-0076-TP,0.68932456,0.01,0.01,0.82962066,0.01,0.6420381,0.99,0.743124,0.01,0.036573738,0.34617588,0.4763916,0.50408137,0.11544271,0.05674292,0.5590769,0.18299818,0.01,0.01,0.37103057,0.71538436,0.8835542,0.09515378,0.99,0.3452135,0.41826805,0.4248959,0.57019234,0.3185277,0.99,0.01,0.52110803,0.8836565,0.6944262,0.1041241,0.01,0.9178915,0.99,0.14222905,0.8078184,0.2543819,0.11020613,0.9108615,0.43812296,0.7637234,0.01,0.01,0.4490771,0.99,0.56674933,0.01,0.99,0.5748663,0.49409333,0.43688193,0.09085068,0.45280233,0.99,0.99,0.8909911,0.58881867,0.01,0.31160817,0.99,0.72590065,0.94988036,0.48151144,0.37593466,0.25445694,0.99,0.85686564,0.01,0.99,0.01,0.6041692,0.5664036,0.99,0.99,0.99,0.99,0.99,0.01,0.99,0.01,0.79935455,0.61344683,0.19142768,0.99,0.50786114,0.80042326,0.3435233,0.99,0.99,0.99,0.89336205,0.01,0.99,0.6349985,0.99,0.26259503,0.6635343,0.95416987,0.01,0.99,0.060960203,0.67512995,0.13478109,0.38257438,0.04462488,0.99,0.7862533,0.99,0.33383772,0.7993208,0.3033933,0.16340718,0.5280526,0.01,0.7588879,0.11749672,0.2844603,0.9347147,0.12992533,0.86742175,0.99,0.99,0.33538112,0.01,0.01,0.01,0.69664204,0.5028907,0.49341935,0.01,0.09783214,0.99,0.85744953,0.99,0.99,0.7859838,0.01,0.1793958,0.6920934,0.4545041,0.51481616,0.31131002,0.117973685,0.8762717,0.99,0.99,0.99,0.038236767,0.7298087,0.19464052,0.99,0.45396513,0.07987164,0.8849369,0.82278377,0.20654614,0.53110826,0.70540094,0.5793735,0.99,0.051346004,0.27397746,0.710549,0.63479906,0.77669954,0.87116176,0.28479263,0.99,0.01,0.99,0.4510287,0.39679793,0.37880898,0.4507206,0.01,0.7160081,0.99,0.028050408,0.14742684,0.3336256,0.01,0.01,0.99,0.99,0.8431903,0.96088266,0.99,0.57133186,0.06601912,0.5252886,0.016003087,0.5628328,0.99,0.99,0.01,0.11720419
